drug_name,num_prescriber,total_cost
AMITRIPTYLINE HCL,1,345
INSULIN SYRINGE,2,345
WARFARIN SODIUM,1,345
IPRATROPIUM BROMIDE,1,345
KLOR-CON M20,1,344
LEVOFLOXACIN,1,344
BICALUTAMIDE,1,344
ZOLPIDEM TARTRATE,1,344
CARVEDILOL,1,344
NITROSTAT,1,344
KETOCONAZOLE,1,344
CITALOPRAM HBR,1,344
METHIMAZOLE,1,344
PAROXETINE HCL,1,344
LOSARTAN-HYDROCHLOROTHIAZIDE,1,344
POLYETHYLENE GLYCOL 3350,1,344
MECLIZINE HCL,1,344
MONTELUKAST SODIUM,1,344
TRAMADOL HCL,1,344
TRAMADOL HCL,1,344
POTASSIUM CHLORIDE,1,343
ATORVASTATIN CALCIUM,1,343
FLUTICASONE PROPIONATE,2,343
RISPERIDONE,1,343
PREDNISONE,1,343
TRUEPLUS INSULIN SYRINGE,2,343
GLIPIZIDE,1,343
PRAMIPEXOLE DIHYDROCHLORIDE,1,343
HYDRALAZINE HCL,1,343
AMOXICILLIN,1,343
QUETIAPINE FUMARATE,1,343
LOSARTAN-HYDROCHLOROTHIAZIDE,1,343
CARISOPRODOL,1,343
AMLODIPINE BESYLATE,1,343
ATORVASTATIN CALCIUM,1,343
AMOXICILLIN-CLAVULANATE POTASS,1,342
ISOSORBIDE MONONITRATE ER,1,342
VALACYCLOVIR,1,342
ZOLPIDEM TARTRATE,1,342
BACLOFEN,1,342
LOPERAMIDE,1,342
BUSPIRONE HCL,1,342
FELODIPINE ER,1,342
LOSARTAN-HYDROCHLOROTHIAZIDE,1,342
OXCARBAZEPINE,1,342
CIPROFLOXACIN HCL,1,341
METFORMIN HCL,1,341
PHENYTOIN SODIUM EXTENDED,1,341
GABAPENTIN,1,341
PROPRANOLOL HCL,1,341
BUSPIRONE HCL,1,341
DOXYCYCLINE MONOHYDRATE,1,341
ONDANSETRON HCL,1,341
CARBAMAZEPINE,1,341
ATENOLOL,1,341
FUROSEMIDE,1,341
GLIPIZIDE,1,341
OLANZAPINE,1,340
SIMVASTATIN,1,340
FLUOXETINE HCL,1,340
TAMSULOSIN HCL,1,340
PREDNISONE,1,340
FLECAINIDE ACETATE,1,340
DICYCLOMINE HCL,1,340
METRONIDAZOLE,1,340
NORTRIPTYLINE HCL,1,340
GEMFIBROZIL,1,340
TRAMADOL HCL,1,340
FLUDROCORTISONE ACETATE,1,340
PREDNISONE,1,340
LACTULOSE,1,340
PANTOPRAZOLE SODIUM,1,339
DILTIAZEM 24HR CD,1,339
VENLAFAXINE HCL ER,1,339
NAPROXEN,1,339
VENLAFAXINE HCL ER,1,339
DOXAZOSIN MESYLATE,1,339
SUCRALFATE,1,339
PANTOPRAZOLE SODIUM,2,339
THIOTHIXENE,1,339
ALPRAZOLAM,1,339
LOSARTAN POTASSIUM,1,339
ALENDRONATE SODIUM,1,339
PAROXETINE HCL,1,338
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,338
CYPROHEPTADINE HCL,1,338
LOSARTAN POTASSIUM,1,338
NYSTOP,2,338
TRAZODONE HCL,1,338
BUSPIRONE HCL,1,338
METOPROLOL SUCCINATE,1,337
LOSARTAN POTASSIUM,1,337
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,337
AMIODARONE HCL,1,337
SIMVASTATIN,3,337
LEVOFLOXACIN,1,337
VENLAFAXINE HCL,1,337
PHENYTOIN SODIUM EXTENDED,1,337
AMOXICILLIN-CLAVULANATE POTASS,1,337
SUMATRIPTAN SUCCINATE,1,337
SUCRALFATE,1,337
TERAZOSIN HCL,1,337
NYSTOP,1,337
VENLAFAXINE HCL ER,1,337
TRIAMTERENE-HYDROCHLOROTHIAZID,1,336
KETOCONAZOLE,1,336
LORAZEPAM,1,336
ENPRESSE,1,336
ALPRAZOLAM,1,336
FLUCONAZOLE,1,336
ONDANSETRON HCL,1,336
AMOXICILLIN,1,336
IRBESARTAN-HYDROCHLOROTHIAZIDE,1,336
LOSARTAN POTASSIUM,1,336
CEPHALEXIN,1,336
POLYETHYLENE GLYCOL 3350,1,335
METHYLPREDNISOLONE,1,335
MUPIROCIN,1,335
QUETIAPINE FUMARATE,1,335
OLANZAPINE,1,335
LOVASTATIN,1,335
LOSARTAN-HYDROCHLOROTHIAZIDE,1,335
LOVASTATIN,1,335
LOSARTAN POTASSIUM,1,335
VENLAFAXINE HCL ER,1,335
FLUOXETINE HCL,1,334
ZOLPIDEM TARTRATE,1,334
LOSARTAN POTASSIUM,1,334
MUPIROCIN,1,334
ATORVASTATIN CALCIUM,1,334
MEMANTINE HCL,1,334
HYDROCODONE-ACETAMINOPHEN,1,334
NYSTATIN,1,334
OXYBUTYNIN CHLORIDE,1,334
TRAMADOL HCL,1,334
NYSTOP,1,334
DILTIAZEM 24HR CD,1,334
QUETIAPINE FUMARATE,1,334
FUROSEMIDE,1,334
AMMONIUM LACTATE,1,334
AMOXICILLIN-CLAVULANATE POTASS,1,333
PROPRANOLOL HCL,1,333
PROMETHAZINE HCL,1,333
DIGITEK,1,333
HYDROCODONE-ACETAMINOPHEN,1,333
BUPROPION HCL,1,333
HYDROCHLOROTHIAZIDE,1,333
TOPIRAMATE,1,333
LORAZEPAM,1,333
BUPROPION XL,1,333
HYDROCODONE-ACETAMINOPHEN,1,333
PAROXETINE HCL,1,333
CIPROFLOXACIN HCL,1,333
AMOXICILLIN-CLAVULANATE POTASS,1,333
VENLAFAXINE HCL ER,1,333
BENAZEPRIL HCL,1,333
SUCRALFATE,1,333
SIMVASTATIN,1,333
PHENOBARBITAL,1,332
SPIRONOLACTONE,1,332
PRAMIPEXOLE DIHYDROCHLORIDE,1,332
TIZANIDINE HCL,1,332
HYDROCHLOROTHIAZIDE,1,332
AMMONIUM LACTATE,1,332
DIAZEPAM,1,332
DILTIAZEM ER,1,332
TERAZOSIN HCL,1,332
OXYCODONE HCL,1,332
GAVILYTE-N,1,332
LEVOTHYROXINE SODIUM,1,332
LIOTHYRONINE SODIUM,1,331
PRAVASTATIN SODIUM,3,331
CARVEDILOL,1,331
LAMOTRIGINE,1,331
BUPROPION HCL SR,1,331
IBUPROFEN,1,331
METFORMIN HCL ER,3,331
LEVOFLOXACIN,1,331
AZITHROMYCIN,1,331
LEVETIRACETAM ER,1,331
FLUOXETINE HCL,1,331
SIMVASTATIN,1,331
RIZATRIPTAN,1,331
ATENOLOL-CHLORTHALIDONE,1,331
LISINOPRIL,1,330
QUETIAPINE FUMARATE,1,330
AMOXICILLIN,1,330
CILOSTAZOL,1,330
AMLODIPINE BESYLATE,1,330
BUSPIRONE HCL,1,330
LOSARTAN POTASSIUM,1,330
METFORMIN HCL,1,330
UNIFINE PENTIPS PLUS,1,329
CARBIDOPA-LEVODOPA,1,329
OXCARBAZEPINE,1,329
TRIAMTERENE-HYDROCHLOROTHIAZID,1,329
LITHIUM CARBONATE ER,1,329
SPIRONOLACTONE,1,329
FLUTICASONE PROPIONATE,1,329
TRAZODONE HCL,1,329
CLONIDINE HCL,1,329
FELODIPINE ER,1,329
SPIRONOLACTONE,1,329
WARFARIN SODIUM,1,329
FINASTERIDE,1,329
GLIPIZIDE ER,1,329
SPIRONOLACTONE,1,329
FUROSEMIDE,1,329
TOPIRAMATE,1,329
BUPROPION HCL,1,329
MELOXICAM,1,329
DEXAMETHASONE,1,328
METHYLPREDNISOLONE,1,328
CICLOPIROX,1,328
RISPERIDONE,1,328
METFORMIN HCL,1,328
METFORMIN HCL,1,328
AMLODIPINE BESYLATE,1,328
FLUOXETINE HCL,1,328
ISOSORBIDE MONONITRATE ER,1,328
FLUDROCORTISONE ACETATE,1,328
TAMSULOSIN HCL,1,328
ATENOLOL,1,328
ESCITALOPRAM OXALATE,1,328
CLONAZEPAM,1,328
CLONIDINE HCL,1,327
INSULIN SYRINGE,2,327
INSULIN SYRINGE,2,327
RANITIDINE HCL,1,327
SPIRONOLACTONE,1,327
LEVOTHYROXINE SODIUM,1,327
DICLOFENAC SODIUM,1,327
SIMVASTATIN,1,327
GLIPIZIDE,1,327
KLOR-CON M20,1,327
PAROXETINE HCL,1,327
ALLOPURINOL,1,327
LIDOCAINE HCL,1,327
PHENYTOIN SODIUM EXTENDED,1,327
BUPROPION HCL,1,327
GABAPENTIN,5,327
INSULIN SYRINGE,1,327
HYDROCODONE-ACETAMINOPHEN,1,327
SERTRALINE HCL,1,327
TAMSULOSIN HCL,1,326
AZITHROMYCIN,1,326
TRIAMTERENE-HYDROCHLOROTHIAZID,1,326
TIMOLOL MALEATE,1,326
POTASSIUM CHLORIDE,1,326
PRAVASTATIN SODIUM,1,326
DIGOX,1,326
PRIMIDONE,1,326
PANTOPRAZOLE SODIUM,1,326
TRIAMTERENE-HYDROCHLOROTHIAZID,1,326
ALPRAZOLAM,1,326
LOSARTAN POTASSIUM,1,326
ISOSORBIDE MONONITRATE ER,1,325
CLONAZEPAM,1,325
LACTULOSE,1,325
ALLOPURINOL,1,325
ATENOLOL,1,325
LORAZEPAM,1,325
BUPROPION HCL SR,1,324
AMITRIPTYLINE HCL,1,324
MONTELUKAST SODIUM,1,324
ALLOPURINOL,1,324
METHYLPREDNISOLONE,1,324
AMLODIPINE BESYLATE,1,324
CITALOPRAM HBR,1,324
ORPHENADRINE CITRATE,1,324
NAPROXEN,1,324
TRIAMTERENE-HYDROCHLOROTHIAZID,1,324
MELOXICAM,1,324
OXYCODONE HCL,1,324
GLIMEPIRIDE,1,324
TRAMADOL HCL,1,324
ISOSORBIDE MONONITRATE ER,1,323
BENZTROPINE MESYLATE,1,323
ONDANSETRON ODT,1,323
ESCITALOPRAM OXALATE,1,323
GLIPIZIDE XL,1,323
LISINOPRIL,1,323
TAMSULOSIN HCL,1,323
RANITIDINE HCL,1,323
SPIRONOLACTONE,1,323
CARBIDOPA-LEVODOPA,1,323
AZATHIOPRINE,1,323
GLIPIZIDE ER,1,323
CALCITRIOL,1,323
IBUPROFEN,1,323
NIFEDICAL XL,1,323
TRIAMTERENE-HYDROCHLOROTHIAZID,1,323
OMEPRAZOLE,1,323
DIVALPROEX SODIUM,1,323
BUPROPION HCL SR,1,323
CYCLOBENZAPRINE HCL,1,323
MECLIZINE HCL,1,323
ALPRAZOLAM,1,322
CLONAZEPAM,1,322
JANTOVEN,1,322
POTASSIUM CHLORIDE,1,322
AMLODIPINE BESYLATE,1,322
HYDROCODONE-ACETAMINOPHEN,1,322
ATENOLOL,1,322
PENICILLIN V POTASSIUM,1,322
GLIPIZIDE ER,1,322
CARVEDILOL,1,322
PROPRANOLOL HCL,1,321
LISINOPRIL,1,321
AMLODIPINE BESYLATE,1,321
GLIMEPIRIDE,1,321
CIPROFLOXACIN HCL,1,321
GLIPIZIDE XL,1,321
MIRTAZAPINE,1,321
CEPHALEXIN,2,321
AMOXICILLIN,1,321
POTASSIUM CHLORIDE,1,321
RISPERIDONE,1,321
NITROSTAT,1,321
CAPTOPRIL-HYDROCHLOROTHIAZIDE,1,321
TRAZODONE HCL,1,321
DILT-XR,1,320
ENALAPRIL-HYDROCHLOROTHIAZIDE,1,320
ALLOPURINOL,1,320
IBUPROFEN,1,320
LAMOTRIGINE,1,320
TRAZODONE HCL,1,320
RANITIDINE HCL,1,320
SUCRALFATE,1,320
AZITHROMYCIN,1,320
METOPROLOL TARTRATE,1,319
NYSTATIN,1,319
AMLODIPINE BESYLATE,1,319
GABAPENTIN,1,319
BISOPROLOL-HYDROCHLOROTHIAZIDE,1,319
DONEPEZIL HCL,1,319
AMOXICILLIN-CLAVULANATE POTASS,1,319
BACLOFEN,1,319
OMEPRAZOLE,1,319
ACYCLOVIR,1,319
PROPRANOLOL HCL,1,319
CEPHALEXIN,1,319
IPRATROPIUM BROMIDE,1,319
AMLODIPINE BESYLATE,1,319
HYDROCODONE-IBUPROFEN,1,318
METHYLPREDNISOLONE,1,318
METOPROLOL TARTRATE,1,318
IBUPROFEN,1,318
PREDNISONE,1,318
BUPROPION HCL SR,1,318
DILTIAZEM HCL,1,318
FUROSEMIDE,1,318
LOSARTAN POTASSIUM,1,318
METOPROLOL SUCCINATE,1,318
FAMOTIDINE,1,318
LEVOBUNOLOL HCL,1,318
GLIPIZIDE ER,1,318
LORAZEPAM,1,318
METOPROLOL SUCCINATE,1,318
TRAZODONE HCL,1,318
OMEPRAZOLE,1,318
OXCARBAZEPINE,1,318
ONDANSETRON HCL,1,318
AMITRIPTYLINE HCL,1,317
METOPROLOL SUCCINATE,1,317
LISINOPRIL,1,317
SUMATRIPTAN SUCCINATE,1,317
BISOPROLOL FUMARATE,1,317
LEVOFLOXACIN,1,317
VERAPAMIL ER,1,317
LOSARTAN POTASSIUM,1,317
POTASSIUM CHLORIDE,1,317
INDAPAMIDE,1,317
DESLORATADINE,1,317
CITALOPRAM HBR,1,317
LEVOFLOXACIN,1,317
OMEPRAZOLE,1,317
CLONAZEPAM,1,316
IPRATROPIUM-ALBUTEROL,1,316
VALACYCLOVIR,1,316
CLOPIDOGREL,1,316
CIPROFLOXACIN HCL,1,316
OXYCODONE HCL,1,316
FUROSEMIDE,1,316
FLUDROCORTISONE ACETATE,1,316
LOPERAMIDE,1,316
DIVALPROEX SODIUM,1,316
PROPRANOLOL HCL,1,316
HYDROCHLOROTHIAZIDE,1,316
DILTIAZEM HCL,1,316
HYDROCHLOROTHIAZIDE,1,316
DILTIAZEM 24HR CD,1,316
LEVOTHYROXINE SODIUM,1,316
ZOLPIDEM TARTRATE,1,316
CARISOPRODOL,1,316
BISOPROLOL FUMARATE,1,316
ATENOLOL,3,316
NYSTATIN,1,315
OXYCODONE HCL,1,315
FELODIPINE ER,1,315
AZITHROMYCIN,1,315
SPIRONOLACTONE,1,315
TERAZOSIN HCL,1,315
BUPROPION HCL,1,314
KLOR-CON 8,1,314
LORAZEPAM,1,314
TRIAMTERENE-HYDROCHLOROTHIAZID,1,314
TRAZODONE HCL,1,314
METHADONE HCL,1,314
OXYCODONE-ACETAMINOPHEN,1,314
MELOXICAM,1,314
ONDANSETRON ODT,1,314
LEVOFLOXACIN,1,314
SERTRALINE HCL,1,314
GLIPIZIDE XL,1,314
FUROSEMIDE,1,314
DILTIAZEM 24HR CD,1,314
FLUCONAZOLE,1,314
DIVALPROEX SODIUM,1,314
ATENOLOL,1,313
OXYCODONE HCL,1,313
LOSARTAN-HYDROCHLOROTHIAZIDE,1,313
HYDROCODONE-ACETAMINOPHEN,1,313
SIMVASTATIN,1,313
MONTELUKAST SODIUM,1,313
METOPROLOL TARTRATE,1,313
ATORVASTATIN CALCIUM,1,313
TOPIRAMATE,1,313
SPIRONOLACTONE,1,313
CALCITRIOL,1,313
INSULIN SYRINGE,1,313
LAMOTRIGINE,1,313
WARFARIN SODIUM,1,313
DICYCLOMINE HCL,1,312
CLOPIDOGREL,1,312
LOSARTAN POTASSIUM,1,312
LOVASTATIN,1,312
PEN NEEDLES,1,312
ATENOLOL,1,312
KLOR-CON M20,1,312
ALENDRONATE SODIUM,1,312
GAVILYTE-N,1,312
LOVASTATIN,1,312
CLONAZEPAM,1,312
GLIPIZIDE ER,1,312
MECLIZINE HCL,1,312
NAPROXEN,1,312
MUPIROCIN,1,312
ATENOLOL,1,311
POTASSIUM CHLORIDE,1,311
HYDROCODONE-ACETAMINOPHEN,1,311
MONTELUKAST SODIUM,1,311
FUROSEMIDE,1,311
PRAVASTATIN SODIUM,1,311
METOPROLOL TARTRATE,1,311
FAMOTIDINE,1,311
CLOTRIMAZOLE-BETAMETHASONE,1,311
HYDRALAZINE HCL,1,311
SPIRONOLACTONE,1,311
CYCLOBENZAPRINE HCL,1,311
FLUTICASONE PROPIONATE,1,311
MUPIROCIN,1,311
TIZANIDINE HCL,1,310
LIOTHYRONINE SODIUM,1,310
ALLOPURINOL,1,310
AMOXICILLIN-CLAVULANATE POTASS,1,310
BENAZEPRIL-HYDROCHLOROTHIAZIDE,1,310
POTASSIUM CHLORIDE,1,310
SERTRALINE HCL,1,310
CALCITRIOL,1,310
PAROXETINE HCL,1,310
IBUPROFEN,1,310
LEVOCETIRIZINE DIHYDROCHLORIDE,1,310
RAMIPRIL,1,310
ZOLPIDEM TARTRATE,1,310
QUETIAPINE FUMARATE,1,310
METOPROLOL TARTRATE,1,310
VALPROIC ACID,1,309
LOVASTATIN,1,309
AMOXICILLIN,1,309
DIPHENOXYLATE-ATROPINE,1,309
HYDROCHLOROTHIAZIDE,1,309
OXYCODONE-ACETAMINOPHEN,1,309
CLONAZEPAM,1,309
VENLAFAXINE HCL ER,1,309
LORAZEPAM,1,309
BUPROPION XL,1,309
ROPINIROLE HCL,1,309
HYDROCHLOROTHIAZIDE,1,309
SOTALOL,1,309
AMMONIUM LACTATE,1,308
MECLIZINE HCL,1,308
DILTIAZEM HCL,1,308
FLUOXETINE HCL,1,308
ONDANSETRON HCL,1,308
CARVEDILOL,1,308
TAMSULOSIN HCL,2,308
METFORMIN HCL,2,308
THEOPHYLLINE ANHYDROUS,1,308
SINGLE USE SWAB,1,307
BETHANECHOL CHLORIDE,1,307
AMMONIUM LACTATE,1,307
HYDRALAZINE HCL,1,307
ROPINIROLE HCL,1,307
GLIPIZIDE ER,1,307
AZITHROMYCIN,1,307
CLONIDINE HCL,1,307
METFORMIN HCL,1,307
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,307
HYDROCODONE-ACETAMINOPHEN,1,307
TORSEMIDE,1,307
GLIPIZIDE,1,306
LEVOFLOXACIN,1,306
ACYCLOVIR,1,306
EASY TOUCH PEN NEEDLE,1,306
DIVALPROEX SODIUM,1,306
LORAZEPAM,1,306
POTASSIUM CHLORIDE,1,306
METFORMIN HCL,1,306
METHADONE HCL,1,306
PANTOPRAZOLE SODIUM,1,306
TOPIRAMATE,1,306
FLUOXETINE HCL,1,306
HYDROCHLOROTHIAZIDE,1,306
RANITIDINE HCL,1,306
FLUOXETINE HCL,1,306
LOVASTATIN,1,305
WARFARIN SODIUM,1,305
CLONIDINE HCL,1,305
ISOSORBIDE MONONITRATE ER,1,305
TRIAMTERENE-HYDROCHLOROTHIAZID,1,305
VALSARTAN-HYDROCHLOROTHIAZIDE,1,305
NYSTATIN,1,305
LEVOTHYROXINE SODIUM,1,305
METRONIDAZOLE,1,305
NAPROXEN,1,305
WARFARIN SODIUM,1,305
FINASTERIDE,1,305
OXYCODONE-ACETAMINOPHEN,1,305
NORTREL,1,305
GLIPIZIDE XL,1,305
METFORMIN HCL,1,305
CYCLOBENZAPRINE HCL,1,305
CEPHALEXIN,1,305
PHENYTOIN SODIUM EXTENDED,1,305
GLIMEPIRIDE,1,304
LAMOTRIGINE,1,304
VENLAFAXINE HCL ER,1,304
LACTULOSE,1,304
PROMETHAZINE HCL,1,304
KLOR-CON M10,1,304
PANTOPRAZOLE SODIUM,1,304
CITALOPRAM HBR,1,304
METOCLOPRAMIDE HCL,1,304
MINOCYCLINE HCL,1,304
WARFARIN SODIUM,1,304
TEMAZEPAM,1,304
CLONIDINE HCL,1,304
NITROSTAT,1,304
LEVOFLOXACIN,1,304
ATORVASTATIN CALCIUM,1,303
LISINOPRIL,1,303
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,303
GLIMEPIRIDE,1,303
PAROXETINE HCL,1,303
ATENOLOL,1,303
FOSINOPRIL SODIUM,1,303
DILTIAZEM HCL,1,303
TORSEMIDE,1,303
HYDROCODONE-ACETAMINOPHEN,1,303
TRIAMTERENE-HYDROCHLOROTHIAZID,1,303
GLIPIZIDE,1,303
GLYBURIDE,1,303
AZITHROMYCIN,1,303
CYCLOBENZAPRINE HCL,1,303
CITALOPRAM HBR,1,303
THEOPHYLLINE ANHYDROUS,1,303
ROPINIROLE HCL,1,303
LISINOPRIL-HYDROCHLOROTHIAZIDE,1,303
HYDROXYZINE HCL,1,302
CLOPIDOGREL,1,302
PREDNISONE,1,302
TEMAZEPAM,1,302
SODIUM CHLORIDE,2,302
BUSPIRONE HCL,1,302
TERAZOSIN HCL,1,302
WARFARIN SODIUM,1,302
PROPAFENONE HCL,1,302
ENALAPRIL MALEATE,1,302
TEMAZEPAM,1,302
SPIRONOLACTONE,1,302
CICLOPIROX,1,302
FLUTICASONE PROPIONATE,1,302
BACLOFEN,1,301
ALLOPURINOL,1,301
MIRTAZAPINE,1,301
PREDNISONE,1,301
PRAVASTATIN SODIUM,1,301
METFORMIN HCL ER,1,301
PREDNISONE,1,301
TOPIRAMATE,1,301
LORAZEPAM,1,301
PROPRANOLOL HCL,1,301
HYDROCODONE-ACETAMINOPHEN,1,301
GABAPENTIN,1,301
ESCITALOPRAM OXALATE,1,301
ACYCLOVIR,1,301
TRAZODONE HCL,1,301
ATENOLOL,1,300
ALPRAZOLAM,1,300
RAMIPRIL,1,300
POTASSIUM CITRATE ER,1,300
BACITRACIN-POLYMYXIN,1,300
VENLAFAXINE HCL ER,1,300
CEPHALEXIN,1,300
LORAZEPAM,1,300
NITROFURANTOIN MONO-MACRO,1,300
HYDROCODONE-ACETAMINOPHEN,1,300
CLOTRIMAZOLE-BETAMETHASONE,1,300
SPIRONOLACTONE,1,300
OXYBUTYNIN CHLORIDE ER,1,300
OXYCODONE-ACETAMINOPHEN,1,300
LISINOPRIL,1,300
CARVEDILOL,1,300
VENTOLIN HFA,1,300
HYDROCODONE-ACETAMINOPHEN,1,300
POLYETHYLENE GLYCOL 3350,1,300
TOPIRAMATE,1,300
SUCRALFATE,1,300
DILTIAZEM HCL,1,300
MELOXICAM,1,299
PHENOBARBITAL,1,299
LEVOFLOXACIN,1,299
CLOPIDOGREL,1,299
PRAZOSIN HCL,1,299
AMOXICILLIN-CLAVULANATE POTASS,1,299
OXYCODONE-ACETAMINOPHEN,1,299
HALOPERIDOL,1,299
FAMOTIDINE,1,299
ALENDRONATE SODIUM,1,299
HYDROCHLOROTHIAZIDE,1,299
ALLOPURINOL,1,299
PRAMIPEXOLE DIHYDROCHLORIDE,1,299
LOSARTAN POTASSIUM,1,299
LOSARTAN POTASSIUM,1,299
ZALEPLON,1,299
METHOCARBAMOL,1,298
TRIHEXYPHENIDYL HCL,1,298
WARFARIN SODIUM,1,298
OXYCODONE-ACETAMINOPHEN,1,298
LOSARTAN POTASSIUM,1,298
LABETALOL HCL,1,298
ORACIT,1,298
NAPROXEN,1,298
HYDROCODONE-ACETAMINOPHEN,1,298
KLOR-CON M20,1,298
CLOZAPINE,1,298
HYDROCHLOROTHIAZIDE,1,298
AZITHROMYCIN,1,298
MEGESTROL ACETATE,1,298
LEVOFLOXACIN,1,298
VENLAFAXINE HCL,1,298
HYDRALAZINE HCL,1,297
PROPRANOLOL HCL,1,297
TRAZODONE HCL,1,297
MUPIROCIN,1,297
CLOPIDOGREL,1,297
FAMOTIDINE,1,297
HYDROCODONE-ACETAMINOPHEN,1,297
HYDROCHLOROTHIAZIDE,1,297
OFLOXACIN,1,297
WARFARIN SODIUM,1,297
SYNTHROID,1,297
IPRATROPIUM BROMIDE,1,297
IBUPROFEN,1,297
LISINOPRIL,1,297
ESCITALOPRAM OXALATE,1,297
HYDROCHLOROTHIAZIDE,3,297
OLANZAPINE,1,297
CALCITRIOL,1,297
CLONAZEPAM,1,297
METHADONE HCL,1,296
OMEPRAZOLE,1,296
ALENDRONATE SODIUM,1,296
FLUTICASONE PROPIONATE,1,296
DILANTIN,2,296
NITROSTAT,1,296
DILANTIN,1,296
LOSARTAN-HYDROCHLOROTHIAZIDE,1,296
CLONIDINE HCL,1,296
DONEPEZIL HCL,1,296
HYDROCODONE-ACETAMINOPHEN,1,296
AZITHROMYCIN,1,296
TEMAZEPAM,1,296
BENAZEPRIL HCL,1,296
BENZTROPINE MESYLATE,1,296
KLOR-CON M20,1,296
OMEPRAZOLE,1,295
ESCITALOPRAM OXALATE,1,295
AMOXICILLIN-CLAVULANATE POTASS,2,295
GABAPENTIN,1,295
NITROSTAT,1,295
METHIMAZOLE,1,295
ATORVASTATIN CALCIUM,2,295
LITHIUM CARBONATE,1,295
HYDRALAZINE HCL,1,295
OXYCODONE-ACETAMINOPHEN,1,295
NAPROXEN SODIUM,1,295
BUTALBITAL-ACETAMINOPHEN-CAFFE,1,295
ALLOPURINOL,1,295
AMLODIPINE BESYLATE,1,295
CARISOPRODOL,1,295
ACYCLOVIR,2,295
ALLOPURINOL,1,294
GEMFIBROZIL,1,294
ALPRAZOLAM,1,294
ROPINIROLE HCL,1,294
LOSARTAN-HYDROCHLOROTHIAZIDE,1,294
PREDNISONE,1,294
METOPROLOL TARTRATE,1,294
LAMOTRIGINE,1,294
LATANOPROST,1,294
ZOLPIDEM TARTRATE,1,294
HYDROCODONE-ACETAMINOPHEN,1,294
AMOXICILLIN,1,294
OMEPRAZOLE,1,294
KLOR-CON M20,1,294
DILTIAZEM 24HR CD,1,294
SUCRALFATE,2,294
TRAMADOL HCL,1,294
BISOPROLOL-HYDROCHLOROTHIAZIDE,1,294
PEG-3350 AND ELECTROLYTES,1,294
LORAZEPAM,1,294
LABETALOL HCL,1,294
MELOXICAM,1,294
AMLODIPINE BESYLATE-BENAZEPRIL,1,293
DOXAZOSIN MESYLATE,1,293
TAMSULOSIN HCL,1,293
NIFEDIPINE ER,1,293
PROPRANOLOL HCL,1,293
TRAZODONE HCL,1,293
IPRATROPIUM-ALBUTEROL,2,293
TRAZODONE HCL,1,293
ZOLPIDEM TARTRATE,1,293
AMOXICILLIN,1,293
LEVOTHYROXINE SODIUM,1,293
LISINOPRIL,1,293
DICLOFENAC SODIUM,1,293
SPIRONOLACTONE,1,293
METOPROLOL SUCCINATE,1,293
HYDROXYUREA,1,293
SIMVASTATIN,1,292
TRIAMTERENE-HYDROCHLOROTHIAZID,1,292
CYCLOBENZAPRINE HCL,1,292
DIAZEPAM,1,292
GLIPIZIDE,1,292
NYAMYC,1,292
POTASSIUM CHLORIDE,1,292
GABAPENTIN,1,292
FINASTERIDE,1,292
METOPROLOL TARTRATE,1,292
VALSARTAN-HYDROCHLOROTHIAZIDE,1,292
PRAVASTATIN SODIUM,1,292
ALENDRONATE SODIUM,1,292
OMEPRAZOLE,1,292
PRAMIPEXOLE DIHYDROCHLORIDE,1,291
HYDROCODONE-ACETAMINOPHEN,1,291
LISINOPRIL,1,291
CIMETIDINE,1,291
PROCHLORPERAZINE MALEATE,1,291
HYDROCODONE-ACETAMINOPHEN,1,291
INSULIN SYRINGE,2,291
METOPROLOL TARTRATE,1,291
PANTOPRAZOLE SODIUM,1,291
PREDNISONE,1,291
HYDROXYZINE HCL,1,291
ISOSORBIDE MONONITRATE ER,1,291
NEOMYCIN-POLYMYXIN-DEXAMETH,1,291
WARFARIN SODIUM,1,290
ISOSORBIDE MONONITRATE ER,1,290
PHENYTOIN SODIUM EXTENDED,1,290
BUPROPION XL,1,290
WARFARIN SODIUM,1,290
TRIAMCINOLONE ACETONIDE,1,290
DONEPEZIL HCL,1,290
SPIRONOLACTONE,1,290
CIPROFLOXACIN HCL,1,290
PROPRANOLOL HCL,1,290
PRAMIPEXOLE DIHYDROCHLORIDE,1,290
ALENDRONATE SODIUM,1,290
HYDROCORTISONE,1,290
TRAMADOL HCL,1,290
LATANOPROST,1,290
TRAZODONE HCL,1,289
AMOXICILLIN,1,289
GABAPENTIN,1,289
LEVOFLOXACIN,1,289
FLUCONAZOLE,1,289
FLUTICASONE PROPIONATE,1,289
INSULIN SYRINGE,2,289
HYDROCODONE-ACETAMINOPHEN,1,289
NITROSTAT,1,289
GAVILYTE-C,1,289
AZITHROMYCIN,1,289
NIFEDICAL XL,1,289
OXYBUTYNIN CHLORIDE,1,289
OMEPRAZOLE,1,289
ALENDRONATE SODIUM,1,289
ATENOLOL,2,289
TOLAZAMIDE,1,288
FLUCONAZOLE,1,288
GLIMEPIRIDE,1,288
HYDROXYZINE HCL,1,288
CARBIDOPA-LEVODOPA,1,288
KETOCONAZOLE,1,288
